model,location,mic_type,snr,rt60,segment_index,segment_start,segment_end,class_name,num_frames_in_segment,detected_frames_class,percentage_occurrence,mean_confidence,std_confidence
Cnn14_DecisionLevelMax,LivingLab,usbmic,28.6,0.72,29,3480,3600,Vehicle,18001,13553,0.7529,0.0268,0.0281
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,0,0,120,"Baby cry, infant cry",18000,3008,0.1671,0.0439,0.0488
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,1,120,240,Music,18001,17553,0.9751,0.4173,0.1870
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,2,240,360,Speech,18001,16945,0.9413,0.2247,0.1795
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,3,360,480,Water,18001,7264,0.4035,0.0874,0.0680
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,4,480,600,Fire alarm,18001,7664,0.4258,0.1044,0.1496
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,5,600,720,Television,18001,4448,0.2471,0.0262,0.0262
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,6,720,840,Animal,18001,5216,0.2898,0.0247,0.0300
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,7,840,960,Tick-tock,18001,1440,0.0800,0.1615,0.1750
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,8,960,1080,Drawer open or close,18001,704,0.0391,0.0211,0.0165
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,9,1080,1200,Writing,18001,192,0.0107,0.0038,0.0031
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,10,1200,1320,Vehicle,18001,17904,0.9946,0.1989,0.1258
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,11,1320,1440,Door,18001,1440,0.0800,0.0138,0.0101
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,12,1440,1560,Rail transport,18001,3328,0.1849,0.0447,0.0359
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,13,1560,1680,"Dishes, pots, and pans",18001,1856,0.1031,0.0330,0.0767
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,14,1680,1800,Wood,18001,3456,0.1920,0.0204,0.0123
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,15,1800,1920,Television,18001,4384,0.2435,0.0300,0.0737
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,15,1800,1920,Speech,18001,16913,0.9396,0.1997,0.1705
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,16,1920,2040,Television,18001,128,0.0071,0.0038,0.0006
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,16,1920,2040,Rail transport,18001,2240,0.1244,0.0203,0.0125
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,17,2040,2160,Television,18001,608,0.0338,0.0107,0.0067
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,17,2040,2160,Vehicle,18001,13537,0.7520,0.1189,0.1191
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,18,2160,2280,Rail transport,18001,4240,0.2355,0.1059,0.1577
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,18,2160,2280,Vehicle,18001,18000,0.9999,0.2748,0.1285
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,19,2280,2400,Drawer open or close,18001,128,0.0071,0.0433,0.0099
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,19,2280,2400,Wood,18001,1728,0.0960,0.0308,0.0254
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,20,2400,2520,Drawer open or close,18001,64,0.0036,0.0061,0.0001
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,20,2400,2520,Door,18001,672,0.0373,0.0085,0.0054
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,21,2520,2640,"Baby cry, infant cry",18001,1152,0.0640,0.0803,0.1087
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,21,2520,2640,Animal,18001,4544,0.2524,0.0207,0.0245
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,22,2640,2760,Water,18001,3617,0.2009,0.0916,0.0598
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,22,2640,2760,Vehicle,18001,16401,0.9111,0.2290,0.1319
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,23,2760,2880,Television,18001,912,0.0507,0.0067,0.0050
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,23,2760,2880,Fire alarm,18001,1664,0.0924,0.0368,0.0326
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,24,2880,3000,Fire alarm,18001,608,0.0338,0.0136,0.0048
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,24,2880,3000,Water,18001,3888,0.2160,0.0700,0.0659
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,25,3000,3120,Speech,18001,16048,0.8915,0.1224,0.1331
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,25,3000,3120,Music,18001,16720,0.9288,0.3507,0.1985
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,26,3120,3240,Television,18001,1184,0.0658,0.0113,0.0085
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,27,3240,3360,Rail transport,18001,4000,0.2222,0.0896,0.0838
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,27,3240,3360,Fire alarm,18001,160,0.0089,0.0133,0.0048
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,28,3360,3480,Television,18001,1856,0.1031,0.0129,0.0133
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,28,3360,3480,Door,18001,448,0.0249,0.0088,0.0042
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,29,3480,3600,Door,18001,64,0.0036,0.0061,0.0014
Cnn14_DecisionLevelMax,Studio1,AudioMoth,-0.2,0.78,29,3480,3600,Vehicle,18001,17553,0.9751,0.1689,0.1243
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,0,0,120,"Baby cry, infant cry",18000,1600,0.0889,0.0312,0.0331
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,1,120,240,Music,18001,17713,0.9840,0.4141,0.1874
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,2,240,360,Speech,18001,16273,0.9040,0.2352,0.1845
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,3,360,480,Water,18001,4448,0.2471,0.0746,0.0643
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,4,480,600,Fire alarm,18001,6704,0.3724,0.0882,0.1201
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,5,600,720,Television,18001,5184,0.2880,0.0296,0.0344
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,6,720,840,Animal,18001,4672,0.2595,0.0183,0.0109
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,7,840,960,Tick-tock,18001,1152,0.0640,0.1827,0.1747
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,8,960,1080,Drawer open or close,18001,352,0.0196,0.0127,0.0050
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,9,1080,1200,Writing,18001,224,0.0124,0.0102,0.0063
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,10,1200,1320,Vehicle,18001,17904,0.9946,0.2063,0.1171
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,11,1320,1440,Door,18001,1184,0.0658,0.0178,0.0127
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,12,1440,1560,Rail transport,18001,6272,0.3484,0.0351,0.0246
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,13,1560,1680,"Dishes, pots, and pans",18001,448,0.0249,0.0547,0.0674
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,14,1680,1800,Wood,18001,1408,0.0782,0.0227,0.0151
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,15,1800,1920,Television,18001,4864,0.2702,0.0443,0.0897
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,15,1800,1920,Speech,18001,16432,0.9128,0.1922,0.1639
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,16,1920,2040,Television,18001,64,0.0036,0.0048,0.0004
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,16,1920,2040,Rail transport,18001,4272,0.2373,0.0380,0.0460
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,17,2040,2160,Television,18001,592,0.0329,0.0221,0.0235
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,17,2040,2160,Vehicle,18001,14001,0.7778,0.1273,0.1237
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,18,2160,2280,Rail transport,18001,6720,0.3733,0.0849,0.1280
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,18,2160,2280,Vehicle,18001,18001,1.0000,0.2872,0.0981
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,19,2280,2400,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,19,2280,2400,Wood,18001,416,0.0231,0.0252,0.0221
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,20,2400,2520,Drawer open or close,18001,96,0.0053,0.0191,0.0096
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,20,2400,2520,Door,18001,160,0.0089,0.0140,0.0070
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,21,2520,2640,"Baby cry, infant cry",18001,448,0.0249,0.0469,0.0336
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,21,2520,2640,Animal,18001,5152,0.2862,0.0350,0.0643
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,22,2640,2760,Water,18001,2176,0.1209,0.0707,0.0510
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,22,2640,2760,Vehicle,18001,16817,0.9342,0.2184,0.1175
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,23,2760,2880,Television,18001,672,0.0373,0.0089,0.0057
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,23,2760,2880,Fire alarm,18001,736,0.0409,0.0391,0.0470
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,24,2880,3000,Fire alarm,18001,512,0.0284,0.0101,0.0063
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,24,2880,3000,Water,18001,2752,0.1529,0.0413,0.0415
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,25,3000,3120,Speech,18001,14929,0.8293,0.1323,0.1330
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,25,3000,3120,Music,18001,16848,0.9359,0.3349,0.1932
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,26,3120,3240,Television,18001,1536,0.0853,0.0148,0.0091
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,27,3240,3360,Rail transport,18001,5505,0.3058,0.0680,0.0862
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,27,3240,3360,Fire alarm,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,28,3360,3480,Television,18001,1968,0.1093,0.0171,0.0161
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,28,3360,3480,Door,18001,224,0.0124,0.0133,0.0062
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,29,3480,3600,Door,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,piss,34.6,0.78,29,3480,3600,Vehicle,18001,17601,0.9778,0.1938,0.1197
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,0,0,120,"Baby cry, infant cry",18000,2368,0.1316,0.0314,0.0276
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,1,120,240,Music,18001,17969,0.9982,0.4536,0.1958
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,2,240,360,Speech,18001,16753,0.9307,0.2204,0.1834
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,3,360,480,Water,18001,5504,0.3058,0.0744,0.0620
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,4,480,600,Fire alarm,18001,6864,0.3813,0.1099,0.1604
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,5,600,720,Television,18001,4352,0.2418,0.0241,0.0311
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,6,720,840,Animal,18001,4224,0.2347,0.0181,0.0123
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,7,840,960,Tick-tock,18001,1664,0.0924,0.1321,0.1621
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,8,960,1080,Drawer open or close,18001,544,0.0302,0.0190,0.0129
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,9,1080,1200,Writing,18001,352,0.0196,0.0078,0.0031
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,10,1200,1320,Vehicle,18001,17937,0.9964,0.2261,0.1354
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,11,1320,1440,Door,18001,1504,0.0836,0.0137,0.0065
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,12,1440,1560,Rail transport,18001,6880,0.3822,0.0693,0.0586
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,13,1560,1680,"Dishes, pots, and pans",18001,576,0.0320,0.0844,0.1270
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,14,1680,1800,Wood,18001,3584,0.1991,0.0302,0.0215
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,15,1800,1920,Television,18001,3360,0.1867,0.0318,0.0553
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,15,1800,1920,Speech,18001,16337,0.9076,0.1729,0.1685
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,16,1920,2040,Television,18001,64,0.0036,0.0080,0.0018
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,16,1920,2040,Rail transport,18001,3360,0.1867,0.0247,0.0193
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,17,2040,2160,Television,18001,544,0.0302,0.0089,0.0039
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,17,2040,2160,Vehicle,18001,12657,0.7031,0.1265,0.1214
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,18,2160,2280,Rail transport,18001,6336,0.3520,0.1110,0.1597
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,18,2160,2280,Vehicle,18001,17937,0.9964,0.2998,0.1421
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,19,2280,2400,Drawer open or close,18001,96,0.0053,0.0045,0.0012
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,19,2280,2400,Wood,18001,1216,0.0676,0.0258,0.0171
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,20,2400,2520,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,20,2400,2520,Door,18001,288,0.0160,0.0078,0.0055
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,21,2520,2640,"Baby cry, infant cry",18001,512,0.0284,0.0454,0.0388
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,21,2520,2640,Animal,18001,2817,0.1565,0.0239,0.0413
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,22,2640,2760,Water,18001,2112,0.1173,0.0885,0.0581
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,22,2640,2760,Vehicle,18001,15857,0.8809,0.2556,0.1443
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,23,2760,2880,Television,18001,736,0.0409,0.0090,0.0082
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,23,2760,2880,Fire alarm,18001,1216,0.0676,0.0294,0.0220
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,24,2880,3000,Fire alarm,18001,576,0.0320,0.0137,0.0077
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,24,2880,3000,Water,18001,2592,0.1440,0.0639,0.0547
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,25,3000,3120,Speech,18001,14480,0.8044,0.1068,0.1235
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,25,3000,3120,Music,18001,17040,0.9466,0.4216,0.1889
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,26,3120,3240,Television,18001,1472,0.0818,0.0109,0.0087
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,27,3240,3360,Rail transport,18001,4065,0.2258,0.0924,0.1068
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,27,3240,3360,Fire alarm,18001,320,0.0178,0.0149,0.0048
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,28,3360,3480,Television,18001,1344,0.0747,0.0100,0.0065
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,28,3360,3480,Door,18001,64,0.0036,0.0083,0.0012
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,29,3480,3600,Door,17996,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,refmic,9.8,0.78,29,3480,3600,Vehicle,17996,17260,0.9591,0.1790,0.1336
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,0,0,120,"Baby cry, infant cry",18000,704,0.0391,0.0136,0.0090
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,1,120,240,Music,18001,17649,0.9804,0.2996,0.1710
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,2,240,360,Speech,18001,16113,0.8951,0.1472,0.1189
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,3,360,480,Water,18001,3520,0.1955,0.0407,0.0313
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,4,480,600,Fire alarm,18001,3072,0.1707,0.0401,0.0546
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,5,600,720,Television,18001,4064,0.2258,0.0177,0.0199
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,6,720,840,Animal,18001,4272,0.2373,0.0172,0.0241
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,7,840,960,Tick-tock,18001,576,0.0320,0.1919,0.0814
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,8,960,1080,Drawer open or close,18001,416,0.0231,0.0085,0.0031
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,9,1080,1200,Writing,18001,192,0.0107,0.0053,0.0009
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,10,1200,1320,Vehicle,18001,17408,0.9671,0.1435,0.0892
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,11,1320,1440,Door,18001,256,0.0142,0.0116,0.0043
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,12,1440,1560,Rail transport,18001,3200,0.1778,0.0350,0.0172
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,13,1560,1680,"Dishes, pots, and pans",18001,416,0.0231,0.0145,0.0120
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,14,1680,1800,Wood,18001,448,0.0249,0.0131,0.0089
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,15,1800,1920,Television,18001,3712,0.2062,0.0173,0.0206
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,15,1800,1920,Speech,18001,15281,0.8489,0.1063,0.1040
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,16,1920,2040,Television,18001,384,0.0213,0.0103,0.0040
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,16,1920,2040,Rail transport,18001,896,0.0498,0.0214,0.0147
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,17,2040,2160,Television,18001,640,0.0356,0.0088,0.0052
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,17,2040,2160,Vehicle,18001,13489,0.7493,0.0642,0.0648
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,18,2160,2280,Rail transport,18001,3648,0.2027,0.0489,0.0721
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,18,2160,2280,Vehicle,18001,17905,0.9947,0.2124,0.0819
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,19,2280,2400,Drawer open or close,18001,192,0.0107,0.0080,0.0038
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,19,2280,2400,Wood,18001,96,0.0053,0.0102,0.0039
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,20,2400,2520,Drawer open or close,18001,160,0.0089,0.0099,0.0010
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,20,2400,2520,Door,18001,160,0.0089,0.0064,0.0008
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,21,2520,2640,"Baby cry, infant cry",18001,384,0.0213,0.0130,0.0054
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,21,2520,2640,Animal,18001,5872,0.3262,0.0183,0.0191
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,22,2640,2760,Water,18001,1504,0.0836,0.0307,0.0291
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,22,2640,2760,Vehicle,18001,17393,0.9662,0.1290,0.0882
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,23,2760,2880,Television,18001,832,0.0462,0.0104,0.0070
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,23,2760,2880,Fire alarm,18001,32,0.0018,0.0030,0.0000
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,24,2880,3000,Fire alarm,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,24,2880,3000,Water,18001,1376,0.0764,0.0158,0.0113
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,25,3000,3120,Speech,18001,12945,0.7191,0.0552,0.0664
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,25,3000,3120,Music,18001,17809,0.9893,0.3027,0.1528
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,26,3120,3240,Television,18001,1472,0.0818,0.0085,0.0054
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,26,3120,3240,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,27,3240,3360,Rail transport,18001,2241,0.1245,0.0324,0.0335
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,27,3240,3360,Fire alarm,18001,96,0.0053,0.0056,0.0006
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,28,3360,3480,Television,18001,1536,0.0853,0.0079,0.0034
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,28,3360,3480,Door,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,29,3480,3600,Door,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelMax,Studio1,usbmic,35,0.78,29,3480,3600,Vehicle,18001,17569,0.9760,0.1123,0.0780
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,0,0,120,"Baby cry, infant cry",18000,3200,0.1778,0.0415,0.0409
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,1,120,240,Music,18001,17489,0.9716,0.4340,0.1989
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,2,240,360,Speech,18001,17105,0.9502,0.2527,0.1833
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,3,360,480,Water,18001,8352,0.4640,0.1073,0.0663
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,4,480,600,Fire alarm,18001,7728,0.4293,0.1330,0.1572
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,5,600,720,Television,18001,5888,0.3271,0.0253,0.0236
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,6,720,840,Animal,18001,5888,0.3271,0.0426,0.0663
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,7,840,960,Tick-tock,18001,1184,0.0658,0.1700,0.1529
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,8,960,1080,Drawer open or close,18001,1344,0.0747,0.0309,0.0306
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,9,1080,1200,Writing,18001,352,0.0196,0.0182,0.0211
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,10,1200,1320,Vehicle,18001,17904,0.9946,0.2030,0.1279
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,11,1320,1440,Door,18001,2496,0.1387,0.0369,0.0372
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,12,1440,1560,Rail transport,18001,6400,0.3555,0.0275,0.0140
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,13,1560,1680,"Dishes, pots, and pans",18001,2048,0.1138,0.0549,0.1109
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,14,1680,1800,Wood,18001,4448,0.2471,0.0248,0.0283
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,15,1800,1920,Television,18001,5696,0.3164,0.0236,0.0198
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,15,1800,1920,Speech,18001,17297,0.9609,0.2234,0.1764
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,16,1920,2040,Television,18001,1376,0.0764,0.0200,0.0185
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,16,1920,2040,Rail transport,18001,2752,0.1529,0.0360,0.0359
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,17,2040,2160,Television,18001,1664,0.0924,0.0098,0.0053
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,17,2040,2160,Vehicle,18001,13585,0.7547,0.1074,0.1006
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,18,2160,2280,Rail transport,18001,7920,0.4400,0.0989,0.1320
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,18,2160,2280,Vehicle,18001,18001,1.0000,0.2809,0.1266
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,19,2280,2400,Drawer open or close,18001,192,0.0107,0.0554,0.0404
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,19,2280,2400,Wood,18001,2112,0.1173,0.0315,0.0387
Cnn14_DecisionLevelMax,Studio2,AudioMoth,1,0.27,20,2400,2520,Drawer open or close,18001,256,0.0142,0.0262,0.0168
